case_id;activity;time
mision35;T2_enter;2023-02-05 00:02:35
mision35;T2_task2;2023-02-05 00:03:24
mision35;T1_enter;2023-02-05 00:04:58
mision35;T1_task1;2023-02-05 00:05:47
mision35;T1_task3;2023-02-05 00:06:04
mision35;T2_task3;2023-02-05 00:06:04
mision35;T3_enter;2023-02-05 00:09:27
mision35;T3_task1;2023-02-05 00:10:16
mision35;T4_enter;2023-02-05 00:10:52
mision35;T4_task2;2023-02-05 00:11:41
mision35;T3_task3;2023-02-05 00:11:58
mision35;T4_task3;2023-02-05 00:11:58
mision35;T6_enter;2023-02-05 00:14:31
mision35;T6_task2;2023-02-05 00:15:20
mision35;T5_enter;2023-02-05 00:17:01
mision35;T5_task1;2023-02-05 00:17:50
mision35;T5_task3;2023-02-05 00:18:06
mision35;T6_task3;2023-02-05 00:18:06
mision35;T8_enter;2023-02-05 00:20:25
mision35;T7_enter;2023-02-05 00:20:26
mision35;T8_task2;2023-02-05 00:21:14
mision35;T7_task1;2023-02-05 00:21:15
mision35;T7_task3;2023-02-05 00:21:32
mision35;T8_task3;2023-02-05 00:21:32
mision35;T7_task4;2023-02-05 00:21:33
mision35;T8_task4;2023-02-05 00:21:33
