case_id;activity;time
mision53;T7_enter;2023-02-23 00:00:46
mision53;T8_enter;2023-02-23 00:00:47
mision53;T2_enter;2023-02-23 00:01:34
mision53;T7_task7;2023-02-23 00:01:35
mision53;T8_task8;2023-02-23 00:01:36
mision53;T6_enter;2023-02-23 00:01:44
mision53;T1_enter;2023-02-23 00:02:22
mision53;T2_task2;2023-02-23 00:02:23
mision53;T6_task6;2023-02-23 00:02:33
mision53;T3_enter;2023-02-23 00:02:43
mision53;T1_task1;2023-02-23 00:03:11
mision53;T3_task3;2023-02-23 00:03:32
mision53;T5_enter;2023-02-23 00:20:35
mision53;T5_task5;2023-02-23 00:21:24
mision53;T4_enter;2023-02-23 00:27:59
mision53;T4_task4;2023-02-23 00:28:48
mision53;T1-T8_task9;2023-02-23 00:29:00
