case_id;activity;time
mision75;T7_enter;2023-03-18 00:00:42
mision75;T3_enter;2023-03-18 00:00:46
mision75;T7_task7;2023-03-18 00:01:31
mision75;T8_enter;2023-03-18 00:01:33
mision75;T3_task3;2023-03-18 00:01:35
mision75;T8_task8;2023-03-18 00:02:22
mision75;T2_enter;2023-03-18 00:04:05
mision75;T1_enter;2023-03-18 00:04:12
mision75;T2_task2;2023-03-18 00:04:54
mision75;T1_task1;2023-03-18 00:05:01
mision75;T5_enter;2023-03-18 00:05:04
mision75;T5_task5;2023-03-18 00:05:53
mision75;T6_enter;2023-03-18 00:09:08
mision75;T6_task6;2023-03-18 00:09:57
mision75;T4_enter;2023-03-18 01:14:32
mision75;T4_task4;2023-03-18 01:15:21
mision75;T1-T8_task9;2023-03-18 01:15:34
