case_id;activity;time
mision94;T7_enter;2023-04-06 00:00:34
mision94;T4_enter;2023-04-06 00:01:03
mision94;T8_enter;2023-04-06 00:01:17
mision94;T7_task7;2023-04-06 00:01:23
mision94;T6_enter;2023-04-06 00:01:43
mision94;T4_task4;2023-04-06 00:01:52
mision94;T8_task8;2023-04-06 00:02:06
mision94;T6_task6;2023-04-06 00:02:32
mision94;T1_enter;2023-04-06 00:02:37
mision94;T1_task1;2023-04-06 00:03:26
mision94;T2_enter;2023-04-06 00:04:03
mision94;T2_task2;2023-04-06 00:04:52
mision94;T3_enter;2023-04-06 00:05:57
mision94;T3_task3;2023-04-06 00:06:46
mision94;T5_enter;2023-04-06 00:52:56
mision94;T5_task5;2023-04-06 00:53:45
mision94;T1-T8_task9;2023-04-06 00:53:57
