case_id;activity;time
mision48;T7_enter;2023-02-18 00:00:39
mision48;T3_enter;2023-02-18 00:00:40
mision48;T8_enter;2023-02-18 00:01:25
mision48;T7_task7;2023-02-18 00:01:28
mision48;T3_task3;2023-02-18 00:01:29
mision48;T4_enter;2023-02-18 00:01:51
mision48;T8_task8;2023-02-18 00:02:14
mision48;T4_task4;2023-02-18 00:02:40
mision48;T2_enter;2023-02-18 00:02:52
mision48;T2_task2;2023-02-18 00:03:41
mision48;T5_enter;2023-02-18 00:05:11
mision48;T5_task5;2023-02-18 00:06:00
mision48;T1_enter;2023-02-18 00:09:32
mision48;T1_task1;2023-02-18 00:10:21
mision48;T6_enter;2023-02-18 00:17:49
mision48;T6_task6;2023-02-18 00:18:38
mision48;T1-T8_task9;2023-02-18 00:18:50
