case_id;activity;time
mision41;T4_enter;2023-02-11 00:01:07
mision41;T3_enter;2023-02-11 00:01:27
mision41;T8_enter;2023-02-11 00:01:40
mision41;T4_task4;2023-02-11 00:01:56
mision41;T7_enter;2023-02-11 00:02:01
mision41;T3_task3;2023-02-11 00:02:16
mision41;T8_task8;2023-02-11 00:02:29
mision41;T7_task7;2023-02-11 00:02:50
mision41;T2_enter;2023-02-11 00:05:01
mision41;T2_task2;2023-02-11 00:05:50
mision41;T5_enter;2023-02-11 00:07:19
mision41;T5_task5;2023-02-11 00:08:08
mision41;T6_enter;2023-02-11 00:08:41
mision41;T6_task6;2023-02-11 00:09:30
mision41;T1_enter;2023-02-11 00:14:55
mision41;T1_task1;2023-02-11 00:15:44
mision41;T1-T8_task9;2023-02-11 00:15:56
