case_id;activity;time
mision78;T7_enter;2023-03-21 00:00:39
mision78;T4_enter;2023-03-21 00:00:57
mision78;T3_enter;2023-03-21 00:01:10
mision78;T2_enter;2023-03-21 00:01:15
mision78;T7_task7;2023-03-21 00:01:28
mision78;T4_task4;2023-03-21 00:01:46
mision78;T6_enter;2023-03-21 00:01:58
mision78;T3_task3;2023-03-21 00:01:59
mision78;T2_task2;2023-03-21 00:02:04
mision78;T6_task6;2023-03-21 00:02:47
mision78;T8_enter;2023-03-21 00:04:06
mision78;T5_enter;2023-03-21 00:04:07
mision78;T1_enter;2023-03-21 00:04:51
mision78;T8_task8;2023-03-21 00:04:55
mision78;T5_task5;2023-03-21 00:04:56
mision78;T1_task1;2023-03-21 00:05:40
mision78;T1-T8_task9;2023-03-21 00:05:52
