case_id;activity;time
mision72;T7_enter;2023-03-15 00:00:36
mision72;T8_enter;2023-03-15 00:00:56
mision72;T4_enter;2023-03-15 00:01:08
mision72;T7_task7;2023-03-15 00:01:25
mision72;T3_enter;2023-03-15 00:01:27
mision72;T8_task8;2023-03-15 00:01:45
mision72;T4_task4;2023-03-15 00:01:57
mision72;T3_task3;2023-03-15 00:02:16
mision72;T1_enter;2023-03-15 00:04:29
mision72;T6_enter;2023-03-15 00:04:59
mision72;T1_task1;2023-03-15 00:05:18
mision72;T6_task6;2023-03-15 00:05:48
mision72;T2_enter;2023-03-15 00:08:21
mision72;T2_task2;2023-03-15 00:09:10
mision72;T5_enter;2023-03-15 00:10:31
mision72;T5_task5;2023-03-15 00:11:20
mision72;T1-T8_task9;2023-03-15 00:11:33
