case_id;activity;time
mision17;T7_enter;2023-01-17 00:01:07
mision17;T3_enter;2023-01-17 00:01:43
mision17;T7_task7;2023-01-17 00:01:56
mision17;T6_enter;2023-01-17 00:02:20
mision17;T3_task3;2023-01-17 00:02:32
mision17;T1_enter;2023-01-17 00:02:43
mision17;T6_task6;2023-01-17 00:03:09
mision17;T2_enter;2023-01-17 00:03:13
mision17;T5_enter;2023-01-17 00:03:27
mision17;T1_task1;2023-01-17 00:03:32
mision17;T2_task2;2023-01-17 00:04:02
mision17;T5_task5;2023-01-17 00:04:16
mision17;T8_enter;2023-01-17 00:10:08
mision17;T8_task8;2023-01-17 00:10:57
mision17;T4_enter;2023-01-17 00:19:05
mision17;T4_task4;2023-01-17 00:19:54
mision17;T1-T8_task9;2023-01-17 00:20:06
