case_id;activity;time
mision67;T7_enter;2023-03-10 00:00:38
mision67;T3_enter;2023-03-10 00:00:43
mision67;T4_enter;2023-03-10 00:01:20
mision67;T7_task7;2023-03-10 00:01:27
mision67;T3_task3;2023-03-10 00:01:32
mision67;T6_enter;2023-03-10 00:01:58
mision67;T4_task4;2023-03-10 00:02:09
mision67;T6_task6;2023-03-10 00:02:47
mision67;T2_enter;2023-03-10 00:03:32
mision67;T2_task2;2023-03-10 00:04:21
mision67;T1_enter;2023-03-10 00:04:37
mision67;T1_task1;2023-03-10 00:05:26
mision67;T8_enter;2023-03-10 00:12:36
mision67;T8_task8;2023-03-10 00:13:25
mision67;T5_enter;2023-03-10 00:29:20
mision67;T5_task5;2023-03-10 00:30:09
mision67;T1-T8_task9;2023-03-10 00:30:21
