case_id;activity;time
mision74;T3_enter;2023-03-17 00:00:39
mision74;T3_task3;2023-03-17 00:01:28
mision74;T7_enter;2023-03-17 00:01:36
mision74;T4_enter;2023-03-17 00:01:46
mision74;T2_enter;2023-03-17 00:01:48
mision74;T7_task7;2023-03-17 00:02:25
mision74;T4_task4;2023-03-17 00:02:35
mision74;T2_task2;2023-03-17 00:02:37
mision74;T8_enter;2023-03-17 00:03:29
mision74;T8_task8;2023-03-17 00:04:18
mision74;T6_enter;2023-03-17 00:04:47
mision74;T6_task6;2023-03-17 00:05:36
mision74;T1_enter;2023-03-17 00:05:48
mision74;T1_task1;2023-03-17 00:06:37
mision74;T5_enter;2023-03-17 00:38:26
mision74;T5_task5;2023-03-17 00:39:15
mision74;T1-T8_task9;2023-03-17 00:39:27
