case_id;activity;time
mision73;T3_enter;2023-03-16 00:00:32
mision73;T8_enter;2023-03-16 00:00:47
mision73;T7_enter;2023-03-16 00:00:57
mision73;T3_task3;2023-03-16 00:01:21
mision73;T8_task8;2023-03-16 00:01:36
mision73;T4_enter;2023-03-16 00:01:37
mision73;T7_task7;2023-03-16 00:01:46
mision73;T2_enter;2023-03-16 00:02:02
mision73;T4_task4;2023-03-16 00:02:26
mision73;T2_task2;2023-03-16 00:02:51
mision73;T6_enter;2023-03-16 00:04:25
mision73;T6_task6;2023-03-16 00:05:14
mision73;T5_enter;2023-03-16 00:07:41
mision73;T5_task5;2023-03-16 00:08:30
mision73;T1_enter;2023-03-16 00:11:40
mision73;T1_task1;2023-03-16 00:12:29
mision73;T1-T8_task9;2023-03-16 00:12:42
