case_id;activity;time
mision26;T3_enter;2023-01-26 00:00:35
mision26;T7_enter;2023-01-26 00:01:01
mision26;T8_enter;2023-01-26 00:01:20
mision26;T3_task3;2023-01-26 00:01:24
mision26;T7_task7;2023-01-26 00:01:50
mision26;T4_enter;2023-01-26 00:01:57
mision26;T2_enter;2023-01-26 00:02:05
mision26;T8_task8;2023-01-26 00:02:09
mision26;T4_task4;2023-01-26 00:02:46
mision26;T2_task2;2023-01-26 00:02:54
mision26;T6_enter;2023-01-26 00:03:44
mision26;T6_task6;2023-01-26 00:04:33
mision26;T5_enter;2023-01-26 00:08:05
mision26;T5_task5;2023-01-26 00:08:54
mision26;T1_enter;2023-01-26 00:16:35
mision26;T1_task1;2023-01-26 00:17:24
mision26;T1-T8_task9;2023-01-26 00:17:37
