case_id;activity;time
mision88;T7_enter;2023-03-31 00:01:08
mision88;T4_enter;2023-03-31 00:01:20
mision88;T8_enter;2023-03-31 00:01:32
mision88;T7_task7;2023-03-31 00:01:57
mision88;T6_enter;2023-03-31 00:02:01
mision88;T4_task4;2023-03-31 00:02:09
mision88;T8_task8;2023-03-31 00:02:21
mision88;T6_task6;2023-03-31 00:02:50
mision88;T5_enter;2023-03-31 00:02:52
mision88;T5_task5;2023-03-31 00:03:41
mision88;T2_enter;2023-03-31 00:04:08
mision88;T3_enter;2023-03-31 00:04:39
mision88;T2_task2;2023-03-31 00:04:57
mision88;T1_enter;2023-03-31 00:05:21
mision88;T3_task3;2023-03-31 00:05:28
mision88;T1_task1;2023-03-31 00:06:10
mision88;T1-T8_task9;2023-03-31 00:06:22
