case_id;activity;time
mision54;T3_enter;2023-02-24 00:00:22
mision54;T7_enter;2023-02-24 00:00:57
mision54;T3_task3;2023-02-24 00:01:11
mision54;T7_task7;2023-02-24 00:01:46
mision54;T6_enter;2023-02-24 00:02:04
mision54;T6_task6;2023-02-24 00:02:53
mision54;T5_enter;2023-02-24 00:02:55
mision54;T5_task5;2023-02-24 00:03:44
mision54;T2_enter;2023-02-24 00:04:53
mision54;T8_enter;2023-02-24 00:05:07
mision54;T2_task2;2023-02-24 00:05:42
mision54;T8_task8;2023-02-24 00:05:56
mision54;T4_enter;2023-02-24 00:08:38
mision54;T4_task4;2023-02-24 00:09:27
mision54;T1_enter;2023-02-24 00:11:00
mision54;T1_task1;2023-02-24 00:11:49
mision54;T1-T8_task9;2023-02-24 00:12:01
