case_id;activity;time
mision84;T8_enter;2023-03-27 00:00:44
mision84;T7_enter;2023-03-27 00:00:46
mision84;T3_enter;2023-03-27 00:01:18
mision84;T8_task8;2023-03-27 00:01:33
mision84;T7_task7;2023-03-27 00:01:35
mision84;T6_enter;2023-03-27 00:01:44
mision84;T3_task3;2023-03-27 00:02:07
mision84;T6_task6;2023-03-27 00:02:33
mision84;T4_enter;2023-03-27 00:02:39
mision84;T4_task4;2023-03-27 00:03:28
mision84;T1_enter;2023-03-27 00:04:54
mision84;T2_enter;2023-03-27 00:05:30
mision84;T1_task1;2023-03-27 00:05:43
mision84;T2_task2;2023-03-27 00:06:19
mision84;T5_enter;2023-03-27 00:15:52
mision84;T5_task5;2023-03-27 00:16:41
mision84;T1-T8_task9;2023-03-27 00:16:53
